customer_id,customer_name,gender,age,state,city,mobile,email,business_type,income_type,net_worth_inr,demat,estimated_annual_income_inr,risk_profile,demat_account_open_date,primary_stock,stock_total_holding,avg_buy_date,avg_sell_date,avg_buy_price_inr,avg_sell_price_inr,holding_value_inr,current_estimated_value_inr,portfolio_value_inr,num_trades_last_12m,is_active_trader
CUST207456,Aditya Khan,Male,34,Madhya Pradesh,Indore,9926388017,aditya.khan29@example.com,Salaried,Salary,1026672,Upstox,65890,Moderate,1/2/2024,SBI,1234,5/24/2024,-,784,-,967740,1322974,967740,5,FALSE
CUST207457,Vivek Desai,Male,46,Himachal Pradesh,Dharamshala,9242952590,vivek.desai29@example.com,Student,Pension,30219,Zerodha,5783,Low,5/5/2017,HINDUNILVR,978,12/21/2023,-,2422,-,2368432,3065746,2368432,8,FALSE
CUST207458,Ankit Thakur,Male,32,Uttarakhand,Haridwar,9691419927,ankit.thakur58@example.com,Agriculture,Inheritance,199793,Groww,19175,Low,10/17/2013,MARUTI,425,2/25/2024,7/19/2024,14968,15698,6361443,5979151,6671633,5,FALSE
CUST207459,Vivaan Chopra,Female,25,Karnataka,Mysuru,9084224202,vivaan.chopra88@example.com,Professional Services,Pension,2106387,Groww,313485,Low,5/28/2016,LARSEN,543,1/20/2021,-,2667,-,1448170,1870443,1448170,6,FALSE
CUST207460,Smita Nair,Female,41,Rajasthan,Jodhpur,9801289213,smita.nair51@example.com,Entrepreneur,Salary,3927100,Groww,694872,Moderate,10/1/2013,BHARTIARTL,1630,4/28/2019,3/18/2025,1027,929,1674483,1723084,1514873,6,FALSE
CUST207461,Sana Rao,Male,29,Lakshadweep,Kavaratti,9226862618,sana.rao66@example.com,Freelancer,Pension,727770,Groww,86387,Low,2/16/2016,SBI,653,12/14/2017,-,702,-,458386,575742,458386,6,FALSE
CUST207462,Aisha Gupta,Male,39,Madhya Pradesh,Indore,9473295138,aisha.gupta17@example.com,Freelancer,Investments,938780,Groww,107502,Moderate,7/15/2010,HDFC,964,1/13/2024,-,2547,-,2455019,3209038,2455019,4,FALSE
CUST207463,Pooja Khan,Male,48,Telangana,Hyderabad,9338068301,pooja.khan68@example.com,Small Business,Salary,1035173,Groww,80659,Moderate,9/29/2021,HCLTECH,313,1/2/2022,-,1141,-,357011,344053,357011,5,FALSE
CUST207464,Arjun Nadkarni,Female,39,Jharkhand,Jamshedpur,9394061283,arjun.nadkarni87@example.com,Freelancer,Business Income,93316,Groww,14857,Moderate,7/4/2013,POWERGRID,768,8/26/2021,-,341,-,262118,309314,262118,6,FALSE
CUST207465,Neha Sharma,Male,43,Uttar Pradesh,Noida,9967894904,neha.sharma17@example.com,Entrepreneur,Pension,2914563,Groww,294081,Moderate,12/26/2014,ONGC,1887,9/15/2018,-,121,-,228252,237353,228252,7,FALSE
CUST207466,Vivaan Thakur,Female,18,Goa,Panaji,9079213145,vivaan.thakur76@example.com,Salaried,None/Student,262748,Upstox,37873,Low,12/1/2020,AXISBANK,397,10/27/2023,-,697,-,276673,383045,276673,7,FALSE
CUST207467,Aditya Iyer,Female,32,Kerala,Thiruvananthapuram,9467905558,aditya.iyer64@example.com,Agriculture,Pension,45919,Groww,3995,Moderate,7/20/2013,ICICIBANK,1349,2/28/2020,-,1083,-,1460400,2130380,1460400,7,FALSE
CUST207468,Aisha Sharma,Male,41,Bihar,Patna,9375310715,aisha.sharma81@example.com,Small Business,Business Income,842064,Groww,135453,Moderate,10/11/2017,KOTAKBANK,653,1/4/2019,-,2007,-,1310284,1585015,1310284,1,FALSE
CUST207469,Aditya Gupta,Male,42,Assam,Dibrugarh,9192228310,aditya.gupta60@example.com,Freelancer,None/Student,1269846,Groww,196153,Moderate,7/25/2019,HDFC,23,3/22/2022,12/25/2022,2523,2647,58023,71538,60876,7,FALSE
CUST207470,Rahul Sharma,Female,43,Goa,Panaji,9884698993,rahul.sharma31@example.com,Small Business,Investments,704846,Groww,36159,Low,5/24/2012,BAJAJ_AUTO,206,1/3/2017,11/26/2020,5071,6535,1044618,989761,1346163,5,FALSE
CUST207471,Aarav Rao,Female,45,Ladakh,Leh,9379653914,aarav.rao50@example.com,Entrepreneur,Salary,2404311,Groww,156949,Low,5/21/2016,MARUTI,1554,11/8/2017,-,17318,-,26911877,30505977,26911877,1,FALSE
CUST207472,Kavya Chopra,Female,36,Bihar,Gaya,9771914651,kavya.chopra54@example.com,Retired,Business Income,983370,Groww,61261,Low,12/20/2018,ITC,1395,2/11/2020,-,422,-,588174,580451,588174,4,FALSE
CUST207473,Vivaan Joshi,Female,53,Himachal Pradesh,Dharamshala,9886161662,vivaan.joshi19@example.com,Entrepreneur,Pension,4282677,Groww,236501,Moderate,5/11/2013,BHARTIARTL,699,5/4/2017,-,898,-,627576,830096,627576,6,FALSE
CUST207474,Rahul Agarwal,Male,37,Chandigarh,Chandigarh,9874481654,rahul.agarwal75@example.com,Small Business,Business Income,513151,Groww,30250,Low,10/28/2012,DIVISLAB,860,3/12/2019,-,5184,-,4457810,6577283,4457810,5,FALSE
CUST207475,Pooja Reddy,Female,54,West Bengal,Durgapur,9814911255,pooja.reddy35@example.com,Retired,Salary,1309770,Groww,129345,Low,9/17/2014,SBI,903,9/6/2017,-,720,-,649844,899486,649844,11,TRUE
CUST207476,Ananya Nadkarni,Female,33,Lakshadweep,Kavaratti,9058202199,ananya.nadkarni63@example.com,Retired,Pension,499995,Groww,82444,Low,8/31/2013,HINDUNILVR,650,5/1/2020,-,2634,-,1711886,1939301,1711886,4,FALSE
CUST207477,Rahul Khan,Female,48,Himachal Pradesh,Shimla,9143135427,rahul.khan21@example.com,Agriculture,Investments,436262,Groww,56680,Low,5/12/2013,TCS,1803,2/26/2019,-,3299,-,5947250,7720528,5947250,3,FALSE
CUST207478,Aisha Sharma,Male,43,Gujarat,Surat,9726655694,aisha.sharma75@example.com,Small Business,None/Student,915586,Groww,60369,Moderate,11/2/2013,ITC,1263,9/30/2017,-,497,-,627964,940986,627964,7,FALSE
CUST207479,Rohit Kumar,Male,27,Jharkhand,Jamshedpur,9059015827,rohit.kumar75@example.com,Entrepreneur,Salary,898226,Groww,51918,Moderate,5/29/2015,TCS,1632,8/19/2017,-,2565,-,4186602,3870351,4186602,5,FALSE
CUST207480,Aisha Iyer,Female,32,Himachal Pradesh,Dharamshala,9604251061,aisha.iyer53@example.com,Retired,None/Student,545187,Groww,35769,Low,1/17/2014,MARUTI,300,5/8/2024,-,10996,-,3298746,3519238,3298746,4,FALSE
CUST207481,Vivek Singh,Female,47,Tamil Nadu,Chennai,9475943100,vivek.singh79@example.com,Freelancer,Inheritance,614192,Groww,65118,Low,5/1/2012,RELIANCE,455,3/4/2021,-,1593,-,724920,686853,724920,6,FALSE
CUST207482,Siddharth Agarwal,Male,49,Bihar,Patna,9580358707,siddharth.agarwal10@example.com,Entrepreneur,Pension,1335247,Groww,127683,High,3/15/2020,KOTAKBANK,1417,3/30/2021,11/9/2022,1943,2322,2753741,3532572,3289863,7,FALSE
CUST207483,Siddharth Nadkarni,Male,24,Puducherry,Puducherry,9150495913,siddharth.nadkarni86@example.com,Freelancer,Pension,1390851,Groww,217632,Low,7/17/2010,LARSEN,738,1/31/2015,-,2514,-,1855450,2607354,1855450,3,FALSE
CUST207484,Neha Kumar,Female,44,Jharkhand,Ranchi,9135729496,neha.kumar83@example.com,Retired,Pension,1919936,Groww,276132,Low,11/15/2016,POWERGRID,1615,10/2/2022,-,268,-,433272,484470,433272,4,FALSE
CUST207485,Priya Sharma,Female,35,Bihar,Patna,9425662421,priya.sharma59@example.com,Salaried,Investments,33588,Upstox,6096,Low,12/17/2014,POWERGRID,937,5/25/2017,-,319,-,299025,339814,299025,3,FALSE
CUST207486,Neha Gupta,Female,18,Bihar,Gaya,9486065124,neha.gupta87@example.com,Agriculture,Pension,139551,Groww,26829,Low,12/15/2010,BHARTIARTL,1771,6/5/2017,-,987,-,1748190,1881811,1748190,5,FALSE
CUST207487,Ananya Chopra,Male,36,Puducherry,Puducherry,9093951592,ananya.chopra96@example.com,Entrepreneur,Salary,2216762,Groww,111318,Moderate,9/16/2011,RELIANCE,1061,10/22/2018,-,2021,-,2143825,2654168,2143825,5,FALSE
CUST207488,Ananya Iyer,Male,30,Nagaland,Kohima,9291135907,ananya.iyer35@example.com,Professional Services,Inheritance,970293,Groww,81719,Moderate,6/2/2011,HINDUNILVR,1696,4/13/2022,-,2265,-,3840999,3748380,3840999,6,FALSE
CUST207489,Aarav Reddy,Female,32,Uttarakhand,Dehradun,9124998326,aarav.reddy77@example.com,Student,Salary,20478,Zerodha,1263,High,10/17/2014,HCLTECH,1667,9/25/2017,-,1273,-,2121958,2149417,2121958,6,FALSE
CUST207490,Rahul Khan,Male,47,Ladakh,Leh,9024823461,rahul.khan66@example.com,Freelancer,Pension,530432,Groww,50917,Moderate,7/29/2019,SBILIFE,1625,12/5/2021,-,1140,-,1852175,1757201,1852175,2,FALSE
CUST207491,Aarav Reddy,Female,38,Uttarakhand,Dehradun,9465768309,aarav.reddy36@example.com,Salaried,Business Income,554886,Upstox,77460,Low,6/12/2022,HCLTECH,1032,1/20/2024,1/1/2025,1053,1011,1086954,1071766,1043507,7,FALSE
CUST207492,Ananya Verma,Female,41,Haryana,Faridabad,9361514097,ananya.verma32@example.com,Salaried,Pension,419351,Upstox,37723,Moderate,8/31/2011,ITC,1500,10/16/2020,-,578,-,867030,1219233,867030,4,FALSE
CUST207493,Siddharth Rao,Female,39,Manipur,Imphal,9829522337,siddharth.rao67@example.com,Student,Business Income,29452,Zerodha,2311,High,8/19/2014,BAJAJ_AUTO,1762,8/22/2018,-,4686,-,8257507,8324228,8257507,3,FALSE
CUST207494,Isha Reddy,Female,43,Assam,Dibrugarh,9067320778,isha.reddy99@example.com,Entrepreneur,None/Student,1242029,Groww,134159,Moderate,8/18/2017,SUNPHARMA,940,9/17/2021,-,1170,-,1099339,1308149,1099339,3,FALSE
CUST207495,Kavya Thakur,Female,35,Andaman and Nicobar Islands,Port Blair,9944049190,kavya.thakur11@example.com,Agriculture,Pension,405656,Groww,21354,Low,11/14/2018,ITC,368,12/31/2018,-,418,-,153831,202986,153831,5,FALSE
CUST207496,Kavya Singh,Male,29,Chandigarh,Chandigarh,9904360455,kavya.singh85@example.com,Freelancer,Pension,903058,Groww,176988,Low,12/27/2011,HINDUNILVR,525,4/11/2019,-,1937,-,1016783,1030194,1016783,8,FALSE
CUST207497,Vivaan Nair,Male,42,Lakshadweep,Kavaratti,9601324676,vivaan.nair88@example.com,Entrepreneur,Pension,1407331,Groww,274513,Moderate,12/22/2013,RELIANCE,263,6/30/2025,-,2646,-,696008,813981,696008,12,TRUE
CUST207498,Priya Desai,Male,23,Dadra and Nagar Haveli and Daman and Diu,Silvassa,9374395500,priya.desai21@example.com,Freelancer,Pension,1057552,Groww,74185,Moderate,10/13/2011,BAJAJ_AUTO,14,6/4/2019,1/11/2020,4401,4309,61608,63366,60321,5,FALSE
CUST207499,Arjun Chopra,Female,35,Uttarakhand,Haridwar,9197813491,arjun.chopra16@example.com,Small Business,Business Income,498924,Groww,39116,Moderate,9/14/2014,HCLTECH,140,7/21/2019,5/22/2022,1137,1160,159173,230621,162371,7,FALSE
CUST207500,Aisha Reddy,Female,34,Uttar Pradesh,Kanpur,9922930682,aisha.reddy80@example.com,Retired,Investments,998054,Groww,134552,Low,6/3/2019,BHARTIARTL,348,3/16/2022,11/27/2022,978,993,340358,313831,345661,3,FALSE
CUST207501,Arjun Nair,Non-binary,39,Punjab,Ludhiana,9514760771,arjun.nair95@example.com,Entrepreneur,Investments,2740961,Groww,263999,Moderate,3/17/2021,HDFC,446,6/10/2021,-,2403,-,1071818,1342085,1071818,5,FALSE
CUST207502,Arjun Joshi,Female,46,Uttar Pradesh,Kanpur,9077668722,arjun.joshi43@example.com,Entrepreneur,Pension,2610536,Groww,135296,Moderate,3/6/2010,SUNPHARMA,1348,10/3/2016,-,1095,-,1476424,2109434,1476424,9,FALSE
CUST207503,Kavya Joshi,Male,52,Karnataka,Mysuru,9340326682,kavya.joshi86@example.com,Small Business,Salary,1371320,Groww,79693,Low,10/3/2015,TCS,818,3/22/2020,-,2877,-,2353509,3228193,2353509,5,FALSE
CUST207504,Rohit Sharma,Female,39,Kerala,Kozhikode,9328868333,rohit.sharma10@example.com,Entrepreneur,Inheritance,2247466,Groww,339330,Moderate,6/13/2019,HDFC,869,2/2/2020,-,3271,-,2842647,2956400,2842647,5,FALSE
CUST207505,Isha Bose,Male,33,Uttarakhand,Haridwar,9817019164,isha.bose82@example.com,Professional Services,Business Income,481337,Groww,39247,Moderate,5/20/2015,SBI,418,3/30/2019,-,706,-,295258,360934,295258,3,FALSE
CUST207506,Rohit Patel,Female,41,Jammu and Kashmir,Srinagar,9969952134,rohit.patel65@example.com,Salaried,Inheritance,356477,Upstox,46607,Low,1/23/2011,BHARTIARTL,582,3/2/2015,-,745,-,433852,406624,433852,3,FALSE
CUST207507,Pooja Mishra,Male,32,Delhi,New Delhi,9041147945,pooja.mishra79@example.com,Professional Services,Pension,2651971,Groww,242603,Moderate,3/31/2012,RELIANCE,1910,4/29/2018,-,1998,-,3815894,4073083,3815894,5,FALSE
CUST207508,Rohit Agarwal,Male,36,Uttarakhand,Haridwar,9133897904,rohit.agarwal15@example.com,Retired,Investments,1209751,Groww,155742,Moderate,7/10/2013,HCLTECH,724,4/30/2016,4/6/2019,1511,1030,1093957,1237177,745416,5,FALSE
CUST207509,Rohit Chopra,Male,33,Haryana,Faridabad,9335430883,rohit.chopra98@example.com,Professional Services,Inheritance,1461980,Groww,292161,High,5/6/2017,RELIANCE,1590,11/25/2018,7/28/2022,2946,2335,4683409,4425627,3712507,6,FALSE
CUST207510,Vivek Singh,Female,28,Punjab,Ludhiana,9607137326,vivek.singh36@example.com,Entrepreneur,Pension,311420,Groww,47835,Low,11/27/2014,LARSEN,673,7/7/2018,-,2466,-,1659719,1660335,1659719,2,FALSE
CUST207511,Karan Singh,Female,24,Chhattisgarh,Bhilai,9637996617,karan.singh11@example.com,Entrepreneur,Salary,1850408,Groww,188736,High,7/4/2016,SBI,1731,10/5/2020,6/6/2021,666,567,1153590,1621953,982308,2,FALSE
CUST207512,Siddharth Singh,Female,41,Bihar,Patna,9774988372,siddharth.singh24@example.com,Small Business,Pension,1037943,Groww,202184,Low,1/29/2011,BAJAJ_AUTO,1917,9/4/2016,-,5422,-,10394702,12271483,10394702,4,FALSE
CUST207513,Rahul Nair,Male,41,Puducherry,Puducherry,9820238581,rahul.nair39@example.com,Agriculture,Business Income,476370,Groww,26290,Moderate,8/24/2013,DIVISLAB,32,5/5/2017,11/14/2018,5747,4482,183893,269472,143426,2,FALSE
CUST207514,Neha Sharma,Female,51,Jharkhand,Ranchi,9194968357,neha.sharma85@example.com,Small Business,Investments,987669,Groww,74693,Moderate,7/23/2010,SBILIFE,1852,11/19/2017,-,1425,-,2639619,2623401,2639619,5,FALSE
CUST207515,Siddharth Nadkarni,Male,49,Tamil Nadu,Madurai,9707219704,siddharth.nadkarni63@example.com,Freelancer,Business Income,1565456,Groww,195333,Moderate,1/25/2014,SBILIFE,398,10/23/2015,-,1254,-,498897,649683,498897,6,FALSE
CUST207516,Rohit Sharma,Male,43,Arunachal Pradesh,Naharlagun,9369594817,rohit.sharma27@example.com,Retired,Business Income,105402,Groww,9889,High,9/2/2011,ITC,1887,9/3/2019,-,542,-,1021999,1388319,1021999,3,FALSE
CUST207517,Arjun Kumar,Male,32,Arunachal Pradesh,Naharlagun,9685002606,arjun.kumar86@example.com,Salaried,Investments,511107,Upstox,80750,Low,4/5/2018,RELIANCE,1411,3/29/2019,-,2151,-,3035103,4144614,3035103,7,FALSE
CUST207518,Isha Joshi,Male,37,Tripura,Agartala,9790562903,isha.joshi46@example.com,Agriculture,Investments,533151,Groww,29399,Low,2/3/2019,HCLTECH,560,10/4/2021,9/27/2024,1421,1007,795738,1079363,564060,5,FALSE
CUST207519,Smita Desai,Male,20,Kerala,Thiruvananthapuram,9463464734,smita.desai19@example.com,Professional Services,Business Income,1022497,Groww,93148,Low,10/10/2016,ITC,843,8/15/2022,-,413,-,348041,348251,348041,5,FALSE
CUST207520,Aarav Singh,Prefer not to say,30,Delhi,New Delhi,9705802221,aarav.singh84@example.com,Entrepreneur,Pension,1759489,Groww,313782,Moderate,5/18/2010,ONGC,536,12/29/2017,6/27/2021,131,97,70066,81836,51842,6,FALSE
CUST207521,Karan Joshi,Female,28,Puducherry,Puducherry,9331889666,karan.joshi96@example.com,Salaried,Investments,96013,Upstox,10591,Low,3/14/2010,BHARTIARTL,631,4/4/2017,-,876,-,552737,793109,552737,5,FALSE
CUST207522,Rahul Desai,Male,39,Tripura,Agartala,9721139851,rahul.desai74@example.com,Student,None/Student,10938,Zerodha,880,Low,2/12/2011,ITC,1542,4/8/2022,-,369,-,569168,706994,569168,4,FALSE
CUST207523,Smita Khan,Male,32,Ladakh,Leh,9226666161,smita.khan97@example.com,Salaried,Salary,580732,Upstox,74215,Low,7/12/2012,HDFC,1557,10/24/2021,-,2429,-,3781719,4251230,3781719,5,FALSE
CUST207524,Karan Nair,Male,37,Rajasthan,Jodhpur,9577205778,karan.nair13@example.com,Salaried,Pension,652826,Upstox,68515,Moderate,5/11/2016,SUNPHARMA,1817,11/7/2021,10/12/2022,1136,1187,2064039,1875277,2156361,4,FALSE
CUST207525,Vivaan Joshi,Male,37,Sikkim,Gangtok,9625038085,vivaan.joshi56@example.com,Student,Business Income,27521,Zerodha,2542,Low,11/16/2016,MARUTI,1711,11/29/2021,-,14236,-,24358275,30805934,24358275,5,FALSE
CUST207526,Priya Khan,Female,50,Madhya Pradesh,Indore,9894943638,priya.khan26@example.com,Entrepreneur,None/Student,141857,Groww,25148,Low,6/27/2015,INFY,1593,12/17/2022,-,1897,-,3021937,4341716,3021937,6,FALSE
CUST207527,Vivek Kumar,Female,32,Odisha,Bhubaneswar,9096019663,vivek.kumar45@example.com,Student,Pension,10947,Zerodha,1945,Moderate,6/23/2015,HDFC,553,5/22/2017,-,2551,-,1410814,1442251,1410814,6,FALSE
CUST207528,Deepa Joshi,Male,53,Chandigarh,Chandigarh,9871994091,deepa.joshi31@example.com,Professional Services,Business Income,5069048,Groww,571622,Low,1/9/2022,HDFC,1978,5/18/2023,-,2465,-,4875434,7298613,4875434,5,FALSE
CUST207529,Arjun Chopra,Non-binary,26,Gujarat,Ahmedabad,9325065220,arjun.chopra28@example.com,Retired,Business Income,1761096,Groww,247588,Moderate,4/26/2012,ICICIBANK,691,10/1/2020,-,1343,-,928255,952658,928255,2,FALSE
CUST207530,Pooja Desai,Female,33,Ladakh,Leh,9830992579,pooja.desai63@example.com,Small Business,Salary,640777,Groww,101122,Moderate,2/3/2019,AXISBANK,879,7/9/2020,-,1085,-,953926,1185016,953926,4,FALSE
CUST207531,Kavya Khan,Male,33,Himachal Pradesh,Dharamshala,9808920433,kavya.khan39@example.com,Entrepreneur,Business Income,483033,Groww,75156,Moderate,5/9/2017,ICICIBANK,219,8/14/2021,-,1182,-,258827,307534,258827,6,FALSE
CUST207532,Rahul Nair,Female,50,Lakshadweep,Kavaratti,9977170031,rahul.nair39@example.com,Retired,Salary,1398233,Groww,139697,Low,12/15/2016,LARSEN,1684,8/8/2021,-,2044,-,3441641,4688487,3441641,7,FALSE
CUST207533,Vivek Sharma,Male,24,Telangana,Hyderabad,9164048961,vivek.sharma25@example.com,Student,None/Student,29755,Zerodha,4439,Moderate,7/12/2013,SUNPHARMA,243,1/19/2017,-,1141,-,277375,331082,277375,5,FALSE
CUST207534,Smita Mehta,Male,52,Puducherry,Puducherry,9736118191,smita.mehta55@example.com,Retired,Investments,826144,Groww,155100,Low,6/21/2010,HINDUNILVR,758,7/25/2016,9/30/2024,2317,2123,1756597,1935490,1609082,7,FALSE
CUST207535,Ananya Bose,Female,44,Telangana,Warangal,9752467467,ananya.bose94@example.com,Entrepreneur,None/Student,4146906,Groww,241816,Moderate,3/1/2020,KOTAKBANK,168,5/30/2025,-,2287,-,384157,566887,384157,4,FALSE
CUST207536,Vivaan Rao,Female,58,Punjab,Ludhiana,9002659684,vivaan.rao76@example.com,Professional Services,Investments,1442779,Groww,87942,Moderate,9/14/2013,HCLTECH,1406,4/4/2019,7/15/2024,1297,1116,1823779,2263342,1569040,8,FALSE
CUST207537,Aditya Patel,Male,45,Telangana,Warangal,9638526193,aditya.patel23@example.com,Entrepreneur,None/Student,4771293,Groww,848704,Low,3/3/2018,HINDUNILVR,1312,11/5/2024,-,2970,-,3897112,3610557,3897112,9,FALSE
CUST207538,Vivaan Chopra,Male,42,Uttar Pradesh,Lucknow,9539065659,vivaan.chopra74@example.com,Freelancer,Salary,609117,Groww,85499,Low,7/17/2011,TCS,1073,12/12/2015,4/2/2019,3662,2256,3929036,4580203,2420860,2,FALSE
CUST207539,Priya Verma,Male,25,Uttar Pradesh,Noida,9610464163,priya.verma68@example.com,Freelancer,Salary,1145076,Groww,61928,Moderate,10/13/2021,BAJAJ_AUTO,172,5/13/2023,11/12/2023,5224,4737,898559,1079110,814742,12,TRUE
CUST207540,Kavya Agarwal,Male,42,Odisha,Bhubaneswar,9981023975,kavya.agarwal16@example.com,Freelancer,Investments,981574,Groww,161863,High,1/19/2014,ITC,554,7/27/2022,-,474,-,262651,241721,262651,2,FALSE
CUST207541,Siddharth Bose,Female,43,Telangana,Hyderabad,9196838761,siddharth.bose18@example.com,Student,Salary,10883,Zerodha,718,High,10/29/2010,BHARTIARTL,675,1/21/2018,10/5/2018,671,886,452736,592962,597908,6,FALSE
CUST207542,Vivek Mehta,Male,50,Tripura,Agartala,9983171354,vivek.mehta85@example.com,Professional Services,Business Income,182848,Groww,32170,Low,4/14/2020,AXISBANK,1631,12/8/2021,5/19/2024,980,1102,1598690,1902348,1798112,7,FALSE
CUST207543,Vivaan Mishra,Male,49,Uttar Pradesh,Kanpur,9323827223,vivaan.mishra69@example.com,Freelancer,None/Student,436339,Groww,53429,Moderate,5/12/2013,AXISBANK,1605,5/27/2017,9/13/2020,887,1277,1424229,1378901,2049521,10,FALSE
CUST207544,Deepa Nadkarni,Male,42,Haryana,Panipat,9399113394,deepa.nadkarni66@example.com,Entrepreneur,Inheritance,343419,Groww,32182,High,9/15/2019,HINDUNILVR,1390,6/21/2020,-,2165,-,3009336,3314302,3009336,6,FALSE
CUST207545,Deepa Gupta,Male,24,Odisha,Cuttack,9017201686,deepa.gupta15@example.com,Student,Salary,28167,Zerodha,4018,Moderate,4/9/2010,HDFC,1747,9/30/2016,-,2512,-,4388866,5268460,4388866,4,FALSE
CUST207546,Smita Verma,Male,40,Kerala,Thiruvananthapuram,9248986826,smita.verma38@example.com,Professional Services,Investments,3654761,Groww,278064,Low,11/2/2015,SUNPHARMA,668,1/18/2017,7/17/2017,847,1111,565843,805447,741854,4,FALSE
CUST207547,Vivek Desai,Male,38,Uttar Pradesh,Kanpur,9016367865,vivek.desai34@example.com,Professional Services,Salary,670578,Groww,87626,Low,6/21/2024,HCLTECH,1536,7/20/2025,-,1332,-,2045814,2407525,2045814,5,FALSE
CUST207548,Vivek Iyer,Female,35,Delhi,New Delhi,9361256974,vivek.iyer77@example.com,Professional Services,Business Income,2267239,Groww,280002,Low,8/31/2023,AXISBANK,1052,7/10/2024,-,889,-,935081,1348620,935081,4,FALSE
CUST207549,Priya Kumar,Female,42,Ladakh,Leh,9564079409,priya.kumar23@example.com,Student,Investments,13955,Zerodha,1201,Low,10/1/2010,BAJAJ_AUTO,843,8/16/2022,-,5970,-,5033022,6814850,5033022,5,FALSE
CUST207550,Deepa Sharma,Male,27,Goa,Panaji,9847283284,deepa.sharma92@example.com,Salaried,Pension,1435557,Upstox,215568,Low,7/21/2015,ICICIBANK,82,12/26/2023,12/30/2023,1055,1596,86533,111407,130866,5,FALSE
CUST207551,Rohit Mehta,Female,36,Uttarakhand,Dehradun,9799227659,rohit.mehta92@example.com,Retired,Inheritance,984566,Groww,100970,Moderate,9/11/2018,BHARTIARTL,1397,5/12/2020,-,892,-,1245733,1586388,1245733,2,FALSE
CUST207552,Ankit Singh,Female,43,Chhattisgarh,Raipur,9519598887,ankit.singh85@example.com,Professional Services,Salary,3470557,Groww,616285,Low,4/12/2023,MARUTI,1319,12/29/2023,-,13664,-,18023264,24108532,18023264,5,FALSE
CUST207553,Deepa Rao,Female,41,Sikkim,Gangtok,9084547785,deepa.rao83@example.com,Freelancer,Investments,742275,Groww,46411,High,1/9/2014,RELIANCE,741,9/25/2018,12/10/2024,2122,1949,1572106,1833123,1444053,6,FALSE
CUST207554,Vivaan Reddy,Female,45,Jammu and Kashmir,Srinagar,9811867612,vivaan.reddy91@example.com,Professional Services,Inheritance,2248352,Groww,372152,Moderate,11/28/2018,KOTAKBANK,606,2/6/2019,-,2210,-,1339187,1544649,1339187,4,FALSE
